dasa logo
DASA and CSAB-Special 2025
NITs, IIEST, IIITs, SPAs, Other-GFTIs, and a few other Premier Technical Institutes

  Home
Opening and Closing Ranks
Special Round:
Institute Type:
Institute Name:
Academic Program:
Opening and closing ranks for New (Fresh Allottee) and Upgraded (Seat Upgraded) candidates in the First, Second, and Third rounds of Special Vacant and DASA Seat Filling Rounds.

Note :
1. All ranks are All India CRL Rank.
2. These ranks are based on following types of Candidates.
a) who reported online at PI (Secured admission) in JoSAA round 6 and upgraded the institute/program/category/quota/gender pool in CSAB Special Round.
b) who got fresh allotment in CSAB Special Round.


Institute	Academic Program Name	Quota	Seat Type	Gender	Opening Rank	Closing Rank
Gurukula Kangri Vishwavidyalaya, Haridwar	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	172847	206166
Gurukula Kangri Vishwavidyalaya, Haridwar	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	182166	238608
Gurukula Kangri Vishwavidyalaya, Haridwar	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	322645	360141
Gurukula Kangri Vishwavidyalaya, Haridwar	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	610921	782086
Gurukula Kangri Vishwavidyalaya, Haridwar	Electrical Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	199673	318005
Gurukula Kangri Vishwavidyalaya, Haridwar	Electrical Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	320026	395855
Gurukula Kangri Vishwavidyalaya, Haridwar	Electrical Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	318909	443839
Gurukula Kangri Vishwavidyalaya, Haridwar	Electrical Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	379767	448239
Gurukula Kangri Vishwavidyalaya, Haridwar	Electrical Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	698230	1295908
Gurukula Kangri Vishwavidyalaya, Haridwar	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	198767	251907
Gurukula Kangri Vishwavidyalaya, Haridwar	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	253602	297582
Gurukula Kangri Vishwavidyalaya, Haridwar	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	252365	303909
Gurukula Kangri Vishwavidyalaya, Haridwar	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	374489	423266
Gurukula Kangri Vishwavidyalaya, Haridwar	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	812848	1184745
Gurukula Kangri Vishwavidyalaya, Haridwar	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	298739	437855
Gurukula Kangri Vishwavidyalaya, Haridwar	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	439021	749127
Gurukula Kangri Vishwavidyalaya, Haridwar	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	455452	627511
Gurukula Kangri Vishwavidyalaya, Haridwar	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	439109	484221
Indian Institute of Carpet Technology, Bhadohi	Carpet and Textile Technology (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	479377	726316
Indian Institute of Carpet Technology, Bhadohi	Carpet and Textile Technology (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	529772	543416
Indian Institute of Carpet Technology, Bhadohi	Carpet and Textile Technology (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	1285542	1285542
Indian Institute of Carpet Technology, Bhadohi	Carpet and Textile Technology (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	872520	905293
Indian Institute of Carpet Technology, Bhadohi	Carpet and Textile Technology (4 Years, Bachelor of Technology)	All India	SC	Female-only (including Supernumerary)	890310	890310
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Civil Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	148978	197315
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Civil Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	199218	225840
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Civil Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	211937	268664
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Civil Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	356860	384184
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Civil Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	535368	535368
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Computer Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	67208	72319
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Computer Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	73553	78626
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Computer Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	80744	88115
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Computer Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL (PwD)	Gender-Neutral	1378710	1378710
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Computer Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	246341	250746
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Computer Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	417080	417080
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Electrical Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	101944	129074
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Electrical Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	130880	137982
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Electrical Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	130459	154761
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Electrical Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	303120	319309
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Electrical Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	508918	657749
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	137890	153472
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	156461	179490
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	156168	200245
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	324042	367397
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	575811	650526
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Animation and VFX (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	212402	261382
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Animation and VFX (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	263095	295603
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Animation and VFX (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	262396	329026
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Animation and VFX (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	383503	406284
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Animation and VFX (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	749944	808670
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	124352	141455
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	142068	152263
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	145216	168816
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	316346	320747
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	477031	477031
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Chemical Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	279953	365188
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Chemical Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	442345	576496
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Chemical Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	366216	475470
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Chemical Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	443147	457699
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Chemical Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	856906	864744
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Civil Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	249117	306028
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Civil Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	326403	425870
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Civil Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	308256	464056
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Civil Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	417113	452977
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Civil Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	662392	718866
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	102111	116299
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	124861	135929
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	121280	140398
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	285607	285859
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	398996	443658
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Electrical Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	212661	234149
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Electrical Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	242046	274641
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Electrical Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	235875	270288
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Electrical Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	369925	421181
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Electrical Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	593082	593082
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	159323	182481
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	184729	217064
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	184341	218322
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	334560	364816
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	609698	707965
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Industrial and Production Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	359673	466849
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Industrial and Production Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	519950	881863
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Industrial and Production Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	530544	886296
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Industrial and Production Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	469416	495926
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Industrial and Production Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	855981	1119681
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Information Technology (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	143923	163809
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Information Technology (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	165686	173616
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Information Technology (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	164137	186900
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Information Technology (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	326377	355213
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Information Technology (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	568931	617589
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	234588	281438
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	286141	321650
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	288187	352847
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	427561	440903
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	709068	771851
J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad	Computer Science and Engineering with Major in Artificial Intelligence (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	73234	79339
J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad	Computer Science and Engineering with Major in Artificial Intelligence (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	87646	89531
J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad	Computer Science and Engineering with Major in Artificial Intelligence (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	87095	93631
J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad	Computer Science and Engineering with Major in Artificial Intelligence (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	242186	251444
J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad	Computer Science and Engineering with Major in Artificial Intelligence (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	496312	496312
J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	97678	112667
J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	112911	127613
J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	120991	134774
J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	292561	294238
J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	499317	607019
National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	75918	89976
National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	94806	105741
National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	90861	106752
National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	400779	400779
National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)	Electronic Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	106706	127006
National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)	Electronic Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	132894	159108
National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)	Electronic Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	127305	149616
National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)	Electronic Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	256468	257232
National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)	Electronic Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	442497	515388
National Institute of Advanced Manufacturing Technology, Ranchi	Computer Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	76290	80753
National Institute of Advanced Manufacturing Technology, Ranchi	Computer Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	82788	89307
National Institute of Advanced Manufacturing Technology, Ranchi	Computer Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	86128	90767
National Institute of Advanced Manufacturing Technology, Ranchi	Computer Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Female-only (including Supernumerary)	120311	120995
National Institute of Advanced Manufacturing Technology, Ranchi	Computer Engineering (4 Years, Bachelor of Technology)	All India	SC	Female-only (including Supernumerary)	266334	266334
National Institute of Advanced Manufacturing Technology, Ranchi	Computer Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	444510	444510
National Institute of Advanced Manufacturing Technology, Ranchi	Computer Engineering (4 Years, Bachelor of Technology)	All India	ST	Female-only (including Supernumerary)	440467	440467
National Institute of Advanced Manufacturing Technology, Ranchi	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	91102	95994
National Institute of Advanced Manufacturing Technology, Ranchi	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	116767	139800
National Institute of Advanced Manufacturing Technology, Ranchi	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	100793	101209
National Institute of Advanced Manufacturing Technology, Ranchi	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	EWS	Female-only (including Supernumerary)	161735	161735
National Institute of Advanced Manufacturing Technology, Ranchi	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	104490	111139
National Institute of Advanced Manufacturing Technology, Ranchi	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Female-only (including Supernumerary)	149854	164717
National Institute of Advanced Manufacturing Technology, Ranchi	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	259356	261592
National Institute of Advanced Manufacturing Technology, Ranchi	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	SC	Female-only (including Supernumerary)	319880	319880
National Institute of Advanced Manufacturing Technology, Ranchi	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	485804	497527
National Institute of Advanced Manufacturing Technology, Ranchi	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	ST	Female-only (including Supernumerary)	517322	517322
National Institute of Advanced Manufacturing Technology, Ranchi	Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	97977	101169
National Institute of Advanced Manufacturing Technology, Ranchi	Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	138758	150794
National Institute of Advanced Manufacturing Technology, Ranchi	Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	103940	115824
National Institute of Advanced Manufacturing Technology, Ranchi	Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	117699	133984
National Institute of Advanced Manufacturing Technology, Ranchi	Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Female-only (including Supernumerary)	160930	186601
National Institute of Advanced Manufacturing Technology, Ranchi	Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	305985	305985
National Institute of Advanced Manufacturing Technology, Ranchi	Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)	All India	SC	Female-only (including Supernumerary)	351947	364440
National Institute of Advanced Manufacturing Technology, Ranchi	Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	518405	636853
National Institute of Advanced Manufacturing Technology, Ranchi	Production and Industrial Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	127215	132881
National Institute of Advanced Manufacturing Technology, Ranchi	Production and Industrial Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	180295	195447
National Institute of Advanced Manufacturing Technology, Ranchi	Production and Industrial Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	148415	161118
National Institute of Advanced Manufacturing Technology, Ranchi	Production and Industrial Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	145023	161549
National Institute of Advanced Manufacturing Technology, Ranchi	Production and Industrial Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Female-only (including Supernumerary)	200958	213157
National Institute of Advanced Manufacturing Technology, Ranchi	Production and Industrial Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	319402	319402
National Institute of Advanced Manufacturing Technology, Ranchi	Production and Industrial Engineering (4 Years, Bachelor of Technology)	All India	SC	Female-only (including Supernumerary)	420534	449114
National Institute of Advanced Manufacturing Technology, Ranchi	Production and Industrial Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	600871	650956
National Institute of Advanced Manufacturing Technology, Ranchi	Production and Industrial Engineering (4 Years, Bachelor of Technology)	All India	ST	Female-only (including Supernumerary)	801519	801519
Sant Longowal Institute of Engineering and Technology	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	94025	96863
Sant Longowal Institute of Engineering and Technology	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	98226	117315
Sant Longowal Institute of Engineering and Technology	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	109721	117816
Sant Longowal Institute of Engineering and Technology	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	274267	274267
Sant Longowal Institute of Engineering and Technology	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	457678	591704
Sant Longowal Institute of Engineering and Technology	Chemical Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	219792	253849
Sant Longowal Institute of Engineering and Technology	Chemical Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	289151	307684
Sant Longowal Institute of Engineering and Technology	Chemical Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	292746	356767
Sant Longowal Institute of Engineering and Technology	Chemical Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	331595	403403
Sant Longowal Institute of Engineering and Technology	Chemical Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	1063866	1063866
Sant Longowal Institute of Engineering and Technology	Chemistry (5 Years, Integrated Master of Science)	All India	OPEN	Gender-Neutral	319133	407306
Sant Longowal Institute of Engineering and Technology	Chemistry (5 Years, Integrated Master of Science)	All India	EWS	Gender-Neutral	558333	558333
Sant Longowal Institute of Engineering and Technology	Chemistry (5 Years, Integrated Master of Science)	All India	OBC-NCL	Gender-Neutral	593700	663297
Sant Longowal Institute of Engineering and Technology	Chemistry (5 Years, Integrated Master of Science)	All India	SC	Gender-Neutral	443071	478206
Sant Longowal Institute of Engineering and Technology	Civil Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	219659	265513
Sant Longowal Institute of Engineering and Technology	Civil Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	289026	334561
Sant Longowal Institute of Engineering and Technology	Civil Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	267659	300850
Sant Longowal Institute of Engineering and Technology	Civil Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	367293	392203
Sant Longowal Institute of Engineering and Technology	Civil Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	399483	589460
Sant Longowal Institute of Engineering and Technology	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	86699	93838
