dasa logo
DASA and CSAB-Special 2025
NITs, IIEST, IIITs, SPAs, Other-GFTIs, and a few other Premier Technical Institutes

  Home
Opening and Closing Ranks
Special Round:
Institute Type:
Institute Name:
Academic Program:
Opening and closing ranks for New (Fresh Allottee) and Upgraded (Seat Upgraded) candidates in the First, Second, and Third rounds of Special Vacant and DASA Seat Filling Rounds.

Note :
1. All ranks are All India CRL Rank.
2. These ranks are based on following types of Candidates.
a) who reported online at PI (Secured admission) in JoSAA round 6 and upgraded the institute/program/category/quota/gender pool in CSAB Special Round.
b) who got fresh allotment in CSAB Special Round.


Institute	Academic Program Name	Quota	Seat Type	Gender	Opening Rank	Closing Rank
Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	197545	197545
Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	417434	417434
Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana	CSE ( Data Science & Analytics) (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	48493	49257
Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana	CSE ( Data Science & Analytics) (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	54245	54245
Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana	CSE ( Data Science & Analytics) (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	61745	63835
Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana	CSE ( Data Science & Analytics) (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	202405	202405
Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana	Information Technology (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	50847	52399
Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana	Information Technology (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	57875	58244
Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana	Information Technology (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	63861	67471
Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana	Information Technology (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	211804	211804
Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana	Information Technology (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	431649	431649
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	42177	42692
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	54257	55304
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	EWS	Female-only (including Supernumerary)	67463	67463
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	55550	59699
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	200387	200387
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	390461	390461
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (Cyber Security) (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	46041	47183
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (Cyber Security) (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	56405	56683
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (Cyber Security) (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	59930	63851
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (Data Science) (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	44101	45713
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (Data Science) (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	56009	56009
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (Data Science) (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	60531	63037
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Computer Science and Engineering (Data Science) (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	401583	401583
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	57676	60792
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	65965	77644
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	71837	79526
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Female-only (including Supernumerary)	88263	88263
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	222808	227809
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	SC	Female-only (including Supernumerary)	262098	262098
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	529455	554969
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	30392	30479
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	41618	41618
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)	All India	OPEN (PwD)	Gender-Neutral	568978	568978
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	35766	36610
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	41091	41304
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)	All India	OBC-NCL	Female-only (including Supernumerary)	61600	61600
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	174100	174100
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	28837	29046
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	38675	38675
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OPEN (PwD)	Gender-Neutral	871147	871147
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	34538	35054
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	EWS	Female-only (including Supernumerary)	44617	47896
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	EWS (PwD)	Gender-Neutral	1193162	1193162
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	40171	40944
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Female-only (including Supernumerary)	55757	61535
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL (PwD)	Gender-Neutral	1297663	1329389
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	170462	170462
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	SC	Female-only (including Supernumerary)	184610	197427
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	274381	274381
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	37940	39075
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	53102	54476
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OPEN (PwD)	Gender-Neutral	1301768	1301768
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	43810	45474
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	EWS	Female-only (including Supernumerary)	65256	65256
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	47933	49683
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	193312	204577
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	SC	Female-only (including Supernumerary)	237915	237915
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	316801	316801
Indian Institute of Information Technology (IIIT), Sri City, Chittoor	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	ST	Female-only (including Supernumerary)	345569	345569
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Artificial Intelligence (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	39798	41886
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Artificial Intelligence (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	55871	57735
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Artificial Intelligence (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	44719	45811
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Artificial Intelligence (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	55151	60875
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Artificial Intelligence (4 Years, Bachelor of Technology)	All India	OBC-NCL	Female-only (including Supernumerary)	84827	89672
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Artificial Intelligence (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	209452	209452
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Artificial Intelligence (4 Years, Bachelor of Technology)	All India	SC	Female-only (including Supernumerary)	257920	257920
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Artificial Intelligence (4 Years, Bachelor of Technology)	All India	ST	Female-only (including Supernumerary)	458092	458092
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	35103	36583
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	47793	48920
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	44127	44127
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	50931	53730
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Female-only (including Supernumerary)	74205	79851
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	SC	Female-only (including Supernumerary)	208405	211665
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	346116	346116
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	ST	Female-only (including Supernumerary)	420053	420053
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	53749	58622
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	70394	76776
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	63161	67064
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	EWS	Female-only (including Supernumerary)	81907	81907
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	70123	75883
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Female-only (including Supernumerary)	102714	119094
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	227270	243319
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	SC	Female-only (including Supernumerary)	258319	263801
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	422961	448931
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	ST	Female-only (including Supernumerary)	473671	473671
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Information Technology (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	42613	43522
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Information Technology (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	58269	63154
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Information Technology (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	48419	50125
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Information Technology (4 Years, Bachelor of Technology)	All India	EWS	Female-only (including Supernumerary)	67567	67567
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Information Technology (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	53850	62168
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Information Technology (4 Years, Bachelor of Technology)	All India	OBC-NCL	Female-only (including Supernumerary)	82528	94297
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Information Technology (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	215581	216632
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Information Technology (4 Years, Bachelor of Technology)	All India	SC	Female-only (including Supernumerary)	234702	234702
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat	Information Technology (4 Years, Bachelor of Technology)	All India	ST	Female-only (including Supernumerary)	455184	455184
Indian Institute of Information Technology, Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	9513	9639
Indian Institute of Information Technology, Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	11736	11740
Indian Institute of Information Technology, Allahabad	Information Technology (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	6926	6926
Indian Institute of Information Technology, Allahabad	Information Technology (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	12382	13000
Indian Institute of Information Technology, Allahabad	Information Technology (4 Years, Bachelor of Technology)	All India	OBC-NCL	Female-only (including Supernumerary)	23152	23152
Indian Institute of Information Technology, Allahabad	Information Technology for DASA-CIWG (4 Years, Bachelor of Technology)	DASA-CIWG	OPEN	Gender-Neutral	225013	225013
Indian Institute of Information Technology, Allahabad	Information Technology for DASA-Non CIWG (4 Years, Bachelor of Technology)	DASA-Non CIWG	OPEN	Gender-Neutral	423129	423129
Indian Institute of Information Technology, Allahabad	Information Technology-Business Informatics (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	13456	13456
Indian Institute of Information Technology, Allahabad	Information Technology-Business Informatics (4 Years, Bachelor of Technology)	All India	OPEN (PwD)	Gender-Neutral	170805	170805
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	B.Tech in Mechanical Engineering and M.Tech in AI and Robotics (5 Years, B.Tech. + M.Tech./MS (Dual Degree))	All India	OPEN	Gender-Neutral	42918	45791
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	B.Tech in Mechanical Engineering and M.Tech in AI and Robotics (5 Years, B.Tech. + M.Tech./MS (Dual Degree))	All India	OPEN	Female-only (including Supernumerary)	91894	96388
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	B.Tech in Mechanical Engineering and M.Tech in AI and Robotics (5 Years, B.Tech. + M.Tech./MS (Dual Degree))	All India	EWS	Gender-Neutral	78107	78107
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	B.Tech in Mechanical Engineering and M.Tech in AI and Robotics (5 Years, B.Tech. + M.Tech./MS (Dual Degree))	All India	EWS	Female-only (including Supernumerary)	116722	116722
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	B.Tech in Mechanical Engineering and M.Tech in AI and Robotics (5 Years, B.Tech. + M.Tech./MS (Dual Degree))	All India	OBC-NCL	Gender-Neutral	64833	65258
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	B.Tech in Mechanical Engineering and M.Tech in AI and Robotics (5 Years, B.Tech. + M.Tech./MS (Dual Degree))	All India	OBC-NCL	Female-only (including Supernumerary)	124276	130593
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	B.Tech. in Electronics and Communication Engineering and M.Tech. in Communication Systems (5 Years, Bachelor and Master of Technology (Dual Degree))	All India	OPEN	Gender-Neutral	32103	34328
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	B.Tech. in Electronics and Communication Engineering and M.Tech. in Communication Systems (5 Years, Bachelor and Master of Technology (Dual Degree))	All India	OPEN	Female-only (including Supernumerary)	54339	54339
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	B.Tech. in Electronics and Communication Engineering and M.Tech. in Communication Systems (5 Years, Bachelor and Master of Technology (Dual Degree))	All India	OBC-NCL	Female-only (including Supernumerary)	82830	82830
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	B.Tech. in Electronics and Communication Engineering and M.Tech. in Communication Systems (5 Years, Bachelor and Master of Technology (Dual Degree))	All India	ST	Gender-Neutral	256327	256327
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	B.Tech. in Electronics and Communication Engineering and M.Tech. in Microelectronics and VLSI Systems (5 Years, Bachelor and Master of Technology (Dual Degree))	All India	ST	Gender-Neutral	248844	248844
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	22123	22123
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	27895	28116
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	All India	OPEN	Gender-Neutral	28896	28897
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	All India	EWS	Gender-Neutral	35830	35830
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	All India	OBC-NCL	Gender-Neutral	36952	36952
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	All India	SC	Gender-Neutral	126148	126148
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Computer Science and Engineering with Major in Artificial Intelligence (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	28147	28155
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Design Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	73115	73115
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Design Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	97088	104681
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Design Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	84360	86953
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Design Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	369336	369336
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	29605	29987
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	40662	40662
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	38632	38831
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Female-only (including Supernumerary)	52128	52128
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	142610	142610
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Engineering Physics (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	62441	62441
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Engineering Physics (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	102313	105224
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Engineering Physics (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	74328	74328
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	52557	53610
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	84548	84548
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	77749	78850
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	68371	71465
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Female-only (including Supernumerary)	103979	122314
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	SC	Female-only (including Supernumerary)	218554	218554
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Smart Manufacturing (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	65687	67255
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Smart Manufacturing (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	67661	81428
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Smart Manufacturing (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	88107	88107
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Smart Manufacturing (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	86437	89950
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram	Smart Manufacturing (4 Years, Bachelor of Technology)	All India	OBC-NCL	Female-only (including Supernumerary)	100485	100485
Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	16426	16611
Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	26038	26038
Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	18683	18856
Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	EWS	Female-only (including Supernumerary)	34686	38494
Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	22398	22398
Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Female-only (including Supernumerary)	41349	41349
Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	20533	20916
Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	24681	24681
Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	EWS	Female-only (including Supernumerary)	40549	40549
Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	27935	28214
Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	118719	118719
Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	169708	169708
Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	50004	52908
